id,logit_joy,logit_fear,logit_anger,logit_surprise,logit_sadness,logit_disgust
0xe9ac90,-1.1063085,-4.071437,4.279022,-1.2915593,0.13084076,1.219886
0xf7a98d,6.5503674,-2.2430494,-0.83202875,-1.318055,1.01465,-3.2262683
0x4ac813,-0.12693517,-2.3733451,-1.3644567,-0.65256095,5.8608704,-2.9452116
0x98c650,7.3875957,-3.6580238,-1.0139267,1.3935721,-1.2638342,-3.2923875
0xd58a75,-0.9137416,-0.91342026,-0.6687949,5.995386,-1.777063,-2.25813
0xd336f2,-0.79852223,-3.0097291,6.7197495,-1.733044,-1.4600806,-1.5429745
0x2a3b7e,0.31797248,-3.4126592,-1.0771413,-1.7623632,6.207461,-1.4815857
0x192e37,0.861272,-4.197222,1.9253902,1.2830497,-0.18056336,-1.2701708
0x82c00c,-0.16051766,-3.6951237,5.662941,-1.2438877,-1.1091559,-0.6906209
0xa56c98,0.3339446,-3.3532133,6.0203114,-2.6249828,-0.9977603,-0.77301025
0xdbd514,4.9922714,-3.187437,2.3487768,-2.0887792,-1.2819272,-1.0324079
0xc66eb3,8.085472,-2.4063644,-0.31093276,-0.78683656,-1.7549179,-1.7891942
0x8f2f21,-1.1682698,-3.455315,6.391844,-2.7152529,-0.329241,-0.54613125
0x684a3b,7.1035113,-3.2501903,-0.0858514,-0.2879849,-0.888378,-2.1959589
0xd61b9c,-1.5068786,-2.241989,-1.124404,-2.4492133,5.944919,0.6418774
0xf291f3,1.6648097,-1.7776355,-1.7162143,6.3423533,-1.9794575,-2.225226
0xabbf9b,3.5903554,-3.57908,1.3739544,-1.2030077,-1.143313,0.7074892
0x85d011,8.475577,-2.4942808,-0.9721297,-0.67989576,-1.1345681,-2.265696
0x5fc59a,-0.28088203,-3.0153363,6.0102897,-2.4124284,-1.1992049,-0.45916903
0x3786a1,5.7252927,-4.140389,1.5518479,-1.2759236,-0.76329887,-1.8096355
0x4efecd,7.328829,-3.2935114,-0.45495105,0.9311369,-1.2929513,-3.0444677
0xc3f5c7,7.468585,-3.0334277,-0.8256288,0.042362723,-0.79976577,-2.9030566
0xe28ddf,-0.025043087,-1.7274523,-1.2355136,6.924685,-1.919101,-2.062416
0x55c05a,0.7012358,-0.3854325,-1.8337291,3.8113618,-0.14407514,-3.0506976
0x09697a,-0.9211327,-0.8176294,-1.3034884,5.756085,-1.4342185,-1.7164885
0xed64a5,-0.2846127,-3.2519248,6.359818,-1.0502335,-1.8586969,-0.9363821
0xb0b36c,7.720425,-2.1521387,0.27450207,-2.1557343,-1.4339337,-1.5815551
0xc382cb,7.520535,-2.6663039,-0.3910482,-0.21528459,-1.56178,-2.5789838
0x8dc4bc,7.9802394,-3.0591419,-1.0541006,-0.124681935,-0.8234596,-2.7761133
0xc2e9a0,8.226958,-1.7537383,-1.01015,-1.3686624,-0.7685807,-1.7606475
0xe448d5,-0.46060178,-3.4932802,5.4909787,-3.7838216,-0.70897394,2.3653316
0x3f67f2,-0.93661124,-2.2480114,7.177326,-3.2445302,-2.1240313,0.33684918
0x86370c,8.389657,-2.535773,-0.894817,-0.36482462,-1.3473442,-2.4838126
0x51e7f2,6.4727893,-3.7667892,1.4830981,-0.39545357,-1.9185036,-1.9899949
0x6484c7,7.677406,-3.273997,-0.66680413,-0.2513481,-0.8010573,-2.7352464
0x3b762f,7.784473,-2.8917353,-1.3120835,0.46068707,-0.9827032,-3.1293838
0x12a7ff,-2.1226003,-2.075296,6.0861554,-1.7195281,-1.7686068,0.17961377
0x36a9cd,-1.725425,-2.126542,-0.6419034,-1.9178274,6.3872266,-1.5836056
0x2d4a9e,1.1744052,-2.4001775,-1.0453007,6.6499143,-1.9980536,-1.9922563
0x86118e,-0.91862047,-2.1980634,-1.7087756,-1.7284629,6.7063184,-1.0263295
0x2b85bd,-1.1084707,-2.466101,7.2687593,-2.1292455,-2.285228,-0.6066534
0xf2a317,7.644086,-2.6125164,-0.8441629,0.26319212,-1.2759225,-2.7952824
0x1dfcf8,-0.8914413,-0.18979616,-0.79743093,-3.4509401,5.471276,-1.3278517
0x2ef10a,7.491178,-2.534326,-1.4021636,-0.13829178,-0.7937367,-2.4964263
0xd5dbfe,-0.016519355,-1.8695432,1.8634553,-3.7890115,-0.27351305,4.26877
0xd26456,-1.282362,-3.2782903,5.9594965,-3.1838074,-1.1937641,1.8103775
0x51d3a1,8.172047,-2.3759515,-0.79453015,-0.57043356,-1.2065771,-2.5851426
0x6d5c11,6.200806,-3.0074718,-0.9954099,1.4049165,-0.6413183,-3.8507261
0x56adc8,-1.4908943,7.6058707,-1.4368039,-1.8056189,-1.195294,-1.6039616
0xbabad9,-1.9462984,-4.408748,2.14288,0.880539,3.5726366,-2.6867795
0x694392,8.34872,-2.0212362,-0.98259896,-0.72561806,-1.27492,-2.302747
0x95e3b7,7.9436603,-2.612753,-0.3392965,-0.6991964,-1.1930215,-2.9154708
0xa88066,8.143496,-2.5835595,-0.81515443,-1.405872,-1.0756673,-1.3467377
0x2f19cf,7.6991715,-2.4526765,-1.0191132,-0.027238186,-1.0184017,-2.9887612
0x6d4b25,7.7655387,-1.0402397,0.27640262,-2.5861619,-1.6448046,-1.4465638
0x13cdeb,7.855491,-2.7733555,-0.4349736,-0.40926468,-1.4231609,-2.3969023
0xe1bd2f,-0.30510157,-2.4727407,1.8854845,-2.6304,2.9152563,-0.064736895
0x9046f4,0.88591963,-2.7569377,3.2957036,-2.3180428,0.8595335,-0.51269436
0x75902c,7.832776,-1.6874377,-0.89130956,0.4670702,-1.9057515,-2.8648977
0x61243d,-0.2293613,-3.9397538,4.1283536,-0.269265,0.84692514,-2.7322156
0xf7ace9,8.070912,-2.881437,-0.7048391,-0.53413874,-1.0199883,-2.654291
0x42fc7a,-1.1300797,-2.3316581,7.2624664,-1.8346819,-2.3743942,-0.99023646
0xb2b78b,1.4569693,-1.960604,4.637568,-0.8669354,-1.9536253,-2.6984863
0x79f56c,8.262444,-2.0017257,-0.51142555,-1.0687457,-1.5563,-1.9928116
0xc2425b,-0.6158188,-0.15683438,0.38610485,-0.0890363,2.3635669,-3.4961393
0xb26c94,1.1195672,-1.7166209,-1.1255071,6.944548,-2.7497725,-1.8915255
0xccd33f,0.5995913,-2.5740871,2.3818798,-3.0434053,0.34798735,1.8070424
0x19b20b,7.9560366,-2.6427925,-0.6311265,-0.0074138427,-1.8374234,-2.1568198
0x027c00,8.45299,-1.8823563,-0.8324844,-1.0064377,-1.1685914,-2.2104383
0xf93f0d,7.098537,-3.4123144,0.00498587,-0.29902753,-0.72223216,-2.8033774
0x577cb4,7.656624,-1.6685417,-0.9485495,-0.015632052,-1.4115264,-2.6857023
0x876d4a,8.296455,-2.533641,-0.30048293,-1.09169,-1.3304797,-2.2260947
0x387e27,-2.0064054,-1.8633624,7.1997876,-2.135429,-1.8751248,-0.7792709
0xfaa539,7.9745746,-1.0945374,-1.242012,-1.4087068,-0.81704986,-2.0131104
0x2867c5,-1.4507767,-4.1407113,2.8517895,-0.70375943,3.3613992,-2.5243926
0x2bd793,8.391142,-2.3838422,-0.9614853,-0.5676783,-1.153129,-2.391812
0xa18aca,6.7713294,-3.509609,1.1202441,-0.81592894,-1.5055623,-2.3048632
0xe07287,-0.71387017,-1.5668489,-1.0458494,6.982648,-2.0179775,-1.9067206
0x612f44,7.586558,-2.745652,-0.7709417,-1.4945842,-0.22454827,-1.9905043
0x182a21,8.103861,-2.1599262,-0.2785529,-1.8718734,-1.2838746,-1.4494902
0x93e554,6.832637,-3.1828797,-1.1158528,-0.90210164,1.2588072,-3.078351
0xf76d9a,-0.34276253,-3.4957016,6.1858854,-2.8493528,-0.9015742,0.67044276
0x7a0449,-1.3700608,-2.0118263,7.237461,-2.8257859,-2.0123076,-0.1126067
0x0ec95c,7.8379316,-2.6246016,-1.1393266,0.63725185,-1.3443328,-2.6206515
0x21fcec,-0.90104795,-1.1118104,-0.83387613,6.81219,-2.5371103,-0.8462305
0x69a6ac,8.545182,-2.5691202,-0.6783303,-0.39202222,-1.5625846,-2.266278
0xed6b14,8.254285,-1.6913198,-0.7391736,-0.90891033,-1.4068755,-1.9995704
0x6cda60,1.8778588,-2.183108,-1.0864425,-2.067241,5.308591,-3.020263
0xabb13f,-2.8058753,-2.104555,6.619399,-1.9009842,-1.0134859,-1.065582
0x06ca3b,-1.503199,1.9410686,1.1299906,-2.3550453,1.4955217,-1.4687295
0x828f34,4.7742186,-3.6973405,1.6753778,-2.6614761,0.8620417,-1.3371623
0xa7bfe6,0.89047116,-1.7468777,2.523557,-4.0005364,-0.01763238,1.9667157
0x02d84c,7.4397135,-2.073458,-1.5059736,-1.1151448,-0.17903036,-2.7691839
0xaf08ac,6.798308,-2.7296503,-1.2272389,1.8204688,-1.7467042,-3.4251883
0x85f25d,6.4726877,-3.1965353,-0.72464573,0.49570101,-0.8360574,-2.3816626
0x3290bc,7.369235,-3.1239486,0.121072926,-0.44539782,-1.5027137,-2.107539
0x050f5f,8.078512,-3.2681236,-0.858917,-0.24728885,-0.829842,-2.5547245
0xf9c56e,-1.4390041,-2.1301014,7.3191314,-2.7900517,-2.0550706,-0.2658244
0x53dfcc,1.4690901,-1.4581207,-1.054372,-1.1836364,3.5891786,-2.1592464
0x1253e7,2.8133936,-2.0324562,-0.655171,5.967239,-2.8723297,-2.2606094
0xb364ad,-1.6176214,-2.3547564,-1.6528653,-2.1199417,6.176528,0.61471856
0xbee4b6,7.54394,-2.795569,-0.88728046,0.4300263,-1.1297605,-3.240574
0x77f07f,-0.85019916,-3.126329,5.037168,1.9085659,-2.47552,-1.9801996
0xfbebcd,-2.5133638,-1.9626677,6.881818,-1.49536,-1.9665841,-0.44621888
0xc48314,0.2540584,-1.25078,-1.8749107,6.928036,-2.3713803,-1.2857361
0xf3d76a,7.9408407,-2.92208,-0.7345416,-0.5177573,-0.998846,-2.802956
0x3396db,6.202789,-2.5569198,-1.4472871,2.7327073,-1.8606486,-3.3680792
0xd17b51,7.8027196,-2.9593234,-0.59627813,-0.014713555,-1.1857982,-2.8811276
0x4c97dc,-0.8639369,-1.2463882,-1.8479376,-2.1121979,6.2358227,-1.1932782
0x103b93,7.0495706,-3.4498832,-1.3192674,2.22993,-1.2422519,-3.4474497
0xe93089,0.852755,-3.6889057,6.26826,-2.133095,-1.6933634,-1.286501
0x654b72,7.15633,-2.832563,-0.52166927,-0.70423603,0.29079297,-3.486659
0x53ccda,6.852867,-1.4562805,-0.78695357,-0.020147495,-0.975764,-3.425045
0xdf1f9a,-0.59990615,-2.255737,0.029114628,-0.6117998,3.955027,-1.4792002
0x5274b7,1.6743796,-2.4233997,1.8563688,-3.4498625,0.36926872,2.32078
0x4082ef,8.327298,-2.8093276,-0.2829246,-1.1309552,-1.125573,-2.047103
0x4800cb,6.743453,-0.994447,-1.1085557,0.23151405,-1.6133431,-3.4164994
0x6cce52,7.248878,-3.5527878,-1.0213041,1.9325198,-1.7748464,-2.6202447
0xfa1ea6,8.015085,-2.5340044,-0.28500956,-1.0959,-1.2489574,-1.8405726
0xd7440a,-2.1965652,-1.4784319,1.4185463,-0.3654601,2.41178,-0.3302197
0xda587b,-0.7540541,-3.8844395,5.002534,-2.8396556,-0.51450276,1.7612774
0xfb9e1d,-1.9454695,-1.9904846,4.060536,-2.6767397,-1.8108413,3.7444303
0xa41ec8,-0.93292695,-2.0901494,1.0255938,-1.7452668,3.5497398,-0.7898137
0xd79389,-2.139571,-2.132116,7.114646,-2.3073158,-1.534586,-0.65871394
0xda5e57,8.211017,-2.6946661,-0.014998909,-0.68418854,-1.8083076,-2.1025808
0x06bcc2,-1.5274607,-2.1963077,6.2073674,-1.3992251,-1.7988783,-0.7236608
0x934579,0.42900154,-2.4123285,-1.2073592,-0.5684833,6.1576076,-3.3429456
0x964f44,7.780754,-0.88374543,-0.77981085,-0.67321795,-1.050815,-3.2073507
0x2566c6,-0.20760159,-2.0520966,-0.55245614,6.881614,-2.3563561,-1.5891144
0x20cb6e,-0.5551855,-3.0675797,6.750116,-2.6029763,-1.3603309,-0.85242075
0x41bfa3,6.126635,-3.7334692,0.42422417,-2.0237477,-0.2045409,-0.7374701
0xdd74ba,0.17572105,-3.2721076,-0.5666471,-1.9894286,5.9740357,-1.9763185
0x15069d,-1.4588997,0.82503223,5.8235188,-2.542972,-2.5504255,-0.3982051
0x1ce41e,-0.6212446,-2.3094566,3.9844618,-1.1214954,0.086244404,-1.719375
0xbfc411,7.1665683,-3.4764113,-1.2791376,0.7808975,-0.99951845,-1.8974268
0xb2b173,7.86188,-2.9267473,-0.28028092,-0.78583795,-1.1081318,-2.5102596
0xca7e48,7.8018193,-3.497999,-0.5648942,0.15004443,-1.2766287,-2.4591446
0xaa3ef5,1.7859584,-2.534761,-1.2819196,-0.8556251,5.0265794,-2.393296
0xa68b1c,-0.781076,-3.0182383,0.6722546,-1.7639567,4.0664454,0.103288524
0xf253ef,-1.7818134,7.1284513,-1.5696876,-0.15810555,-1.8270209,-1.2789695
0x8dead7,0.2961375,-2.0245204,-0.11228093,6.39496,-2.731539,-1.366396
0x2706c9,-1.5193528,-2.8224957,6.9772425,-2.6516137,-1.308826,-0.3108919
0x365173,8.028843,-2.9575632,-0.55153775,-0.8821543,-0.8355658,-2.2580142
0x5250fe,-1.2446623,-2.0726638,7.214449,-2.6175892,-2.2396622,-0.23606671
0x98c0e2,0.5033613,-3.6055908,6.4027753,-2.5373025,-1.3114864,-0.8472344
0xe5c589,7.232706,-2.5159175,-0.86753315,0.36775506,-1.0945257,-3.2436154
0x70b3fa,-0.8915826,-0.50904703,1.0073354,-1.1522882,-0.4742189,1.8004105
0x2c8729,7.2006097,-3.0153227,-0.6304643,-0.19347286,-0.9027943,-2.9016008
0x5f9a51,-1.7755904,-3.8785634,5.595519,-0.8490921,-0.42187312,-0.99069816
0x8e7a6e,0.13345425,-1.210454,-1.5857242,0.05626955,4.3915915,-3.1820424
0x2a2dcc,7.379704,-3.3400078,0.755805,-2.3020804,-0.76888835,-1.065088
0x2c5800,-0.93754226,-3.2058275,6.0433273,-3.1089642,-1.2159216,1.3171251
0x227279,7.6775937,-2.937026,0.18923815,-1.0601466,-1.3626584,-2.1051393
0xa14c10,5.6448107,-2.2254589,-0.10694111,0.15348494,-1.2856305,-2.2403522
0xaecf8b,-1.6962339,-1.2374531,6.9749064,-3.0937011,-2.0129178,0.4798863
0xc66194,8.440339,-2.5197058,-0.6405268,-0.5202845,-1.3075864,-2.4562683
0x19192e,-0.6616962,-2.4529977,-0.0036420154,6.164876,-1.1479688,-2.5192325
0x18be88,8.31081,-1.4507505,-1.0961828,-0.76686335,-1.4769971,-1.975487
0xbc0898,7.905777,-3.0066698,-0.96353126,-0.9148873,-0.10958328,-2.4766874
0xc6c262,-1.9995848,-2.6883264,6.550833,-1.6379958,-1.4295789,-0.62805426
0x2416c2,-2.9427743,3.4379961,0.5838878,0.07952899,-0.8431417,-0.305764
0xf87609,0.109496504,-3.6708388,6.1324005,-1.9452289,-0.9822972,-1.6323653
0x3313e0,8.199268,-1.8096397,-0.12887096,-1.2961212,-1.4125506,-1.8936687
0x32f8c6,8.326062,-2.0738711,-0.6689793,-0.40364087,-1.9127994,-2.3422022
0x7a83ef,8.034922,-3.2684445,-0.64960974,0.22238784,-1.248306,-2.6054127
0x8334ec,3.4008074,-3.816073,3.3976023,-3.3914647,0.37618813,-0.91941035
0xe86731,-1.307658,-2.2211988,7.3570585,-2.451412,-2.112221,-0.5166296
0x5c7160,-0.57297885,3.3400683,-1.1257484,-0.61999387,0.4248748,-1.2733794
0xae02c9,8.437986,-1.8300813,-0.6037567,-1.233471,-1.1849836,-2.237044
0x69093d,0.6126783,6.726784,-1.8176866,-2.5026324,-1.7365282,-0.19099095
0xfdce5f,7.1092014,-1.6385018,-0.53365964,0.87713784,-2.729433,-2.1481853
0x452f2b,2.0567725,-2.3316913,-1.4679804,6.5787477,-2.0040588,-2.499555
0x63e81d,8.412415,-2.8184404,-0.476345,-0.7336598,-1.2128116,-2.244779
0xbadb64,-2.0887866,-2.9535532,6.4365125,-2.2779965,-0.67721736,-0.61648977
0xceeb0a,0.853321,4.6595154,-1.7757244,-1.2791636,0.71057445,-2.3471978
0xb78b37,8.361834,-1.8885021,-1.0741843,-0.63213235,-1.3820742,-2.4654484
0x1ee7c9,-0.8593494,-1.8430583,-2.4571495,-2.6576307,5.8302093,1.533023
0x6c971a,-0.8766011,-1.8750417,7.2841673,-2.7774699,-2.309673,-0.5597589
0x9c5b61,-1.2982292,-0.74704415,-0.9199445,6.244295,-2.0543518,-2.0775306
0x7d4b52,0.27044377,-2.5681252,-0.35983756,6.4284472,-1.6901693,-1.9617275
0x87643c,-2.3908877,-2.2878332,2.723037,-1.5054942,-0.43566144,3.7160122
0xa426e7,1.2530525,-2.2781496,-1.544095,6.892766,-1.7415713,-2.2176943
0xbbba94,-0.6787347,-1.6392661,-1.0063509,6.810796,-1.9058715,-1.8023251
0xa6bdd2,0.53457505,-3.442312,6.4521556,-2.7013295,-1.5080081,-0.2702712
0x86744d,-0.15618232,-3.4066792,-1.6059965,0.677155,5.7841864,-2.673304
0x129e87,-1.7387235,-0.9476884,-0.024458274,5.9892406,-2.5041053,-1.7764525
0x532834,7.7977724,-2.9423842,-1.0931125,0.33904514,-1.2833971,-2.8333106
0xdf045f,4.1578417,-2.7451255,-0.36513877,3.6805766,-1.3905444,-4.1933966
0x3ce96b,8.133144,-1.8046114,-0.76533216,-0.7030931,-1.4611905,-2.4372904
0x8d445f,6.915747,-3.4439154,-0.08479425,-0.039273832,-1.259932,-2.1467695
0x234b0a,7.1863008,-2.7570662,0.6247556,-1.1809111,-1.3085854,-2.7328103
0xf9f51e,-1.5519444,-3.3923326,5.16312,-2.600834,1.6254725,-1.0471715
0x92ebfe,-0.3773592,7.1868386,-1.6281304,-2.3070657,-0.7901412,-1.7343082
0x578670,7.571522,-2.884453,-1.1508282,-0.11044531,-0.95045894,-2.1320722
0x332fe8,-0.9948876,-2.2880657,4.09011,-3.0970361,-0.88395566,2.950694
0x3570a8,-3.9851694,3.1358504,2.5645714,-3.6985545,-0.70687544,2.6655805
0x655e79,8.272266,-2.764148,-0.9490831,0.5044181,-1.6622434,-2.4486134
0x82a047,-0.75898653,-2.959089,5.6518526,-1.2385914,-2.329006,0.12992832
0xdb6b6c,2.3652484,-2.5316656,1.4221709,-2.7235339,-0.9514322,2.1163738
0x477fc1,8.206402,-2.6058948,-0.99112076,0.14743003,-1.6678509,-2.308376
0x42fb81,-1.8250697,7.2452526,-1.0194368,-1.1176349,-1.820994,-1.1927196
0x4f177e,4.497241,2.6540253,-1.8936715,-3.2428818,0.28152868,-2.2568467
0x5f58a9,-1.3738152,0.5032659,-1.5932542,-2.7183344,5.3759985,-1.1739497
0x238d5b,7.875987,-2.1726027,-0.51379055,-1.1360995,-1.5138958,-2.1056042
0x118e91,-1.170581,2.6334302,0.5892281,-2.601707,0.35606262,0.36188412
0x885f32,7.84662,-2.294625,-0.15513612,-1.8376449,-1.3899832,-1.1203378
0x502a17,6.1409364,-2.0926867,-0.27208614,-0.07944127,-2.022166,-1.5720272
0x05ef2d,0.20849554,-1.9612725,-1.1927477,7.0826583,-2.2376668,-1.5119901
0xe20699,-1.0353758,-3.2301152,0.23826697,-2.2622287,6.133228,-1.301818
0x32c721,8.466568,-2.486871,-0.5139947,-0.6233455,-1.5325495,-2.4842234
0xbc0b84,-1.0622905,-2.6057117,1.2957004,2.72223,0.9870334,-2.2612634
0xc84850,7.9709587,-3.185394,-1.0542501,0.5750285,-0.8884365,-2.868623
0xc56377,-0.859079,-2.2521527,7.326815,-2.2397277,-2.336367,-0.97113585
0x5af89d,8.25809,-1.9235198,-0.07603326,-1.7195709,-1.6829629,-1.3023609
0xed6f5a,-1.4908806,-3.170844,1.4840497,-0.9935188,5.172876,-3.622508
0x92a502,0.51343155,-2.277379,-0.24909881,6.6629086,-2.6303353,-1.6127427
0x76d0ad,-1.8332307,7.1973295,-1.2469462,-1.3274294,-0.33030653,-2.2848117
0xda4ac4,6.67852,-2.272766,-0.019701546,-0.6748796,-1.5571604,-2.349003
0x085e31,8.404406,-2.20842,-0.9289606,-0.32675794,-1.5987934,-2.359319
0xf928d9,1.5214049,-2.2864017,0.33073118,4.7936625,-2.8961089,-1.5674031
0xf3a4a3,8.467461,-1.8333324,-0.6416892,-0.57097465,-1.8064611,-2.2398524
0x94dcd3,-0.2589198,-2.913041,2.827642,-3.1847563,0.608689,1.4219861
0x22947e,8.274759,-1.4530311,-1.2441616,-0.59107214,-1.4669008,-2.0649073
0x183fc2,-0.8552975,-0.8276269,-1.5829834,-1.3422025,5.9766893,-2.8710833
0xc5e002,-0.9324305,-1.4171288,-1.2247441,6.877617,-1.7007549,-0.95623535
0xb654aa,8.295024,-2.6387124,-0.85121906,-0.015299966,-1.4929067,-2.6330595
0x9507ef,0.043579124,6.6168466,-1.6693192,-1.4663143,-1.9250653,-1.1172571
0xb7a0fe,-0.122195974,-1.3575505,-0.92266566,6.1288924,-1.7015638,-2.877063
0x0ae5eb,7.5057087,-3.347387,-0.6926702,0.8949095,-1.2300348,-2.9108942
0x7eb53e,7.874239,-1.8129764,0.16703112,-2.1384497,-1.8131291,-1.2998904
0xcb0708,3.9839604,-2.5004737,-1.1272562,4.943598,-2.3620381,-3.2332914
0x1c476b,-1.5750533,6.2587447,0.1128532,-2.9879603,-1.5796742,0.8655673
0x8775ce,6.730188,-3.5657725,-1.0890676,2.0928736,-1.3554165,-3.0901513
0x28091b,-0.9466613,0.5759937,-0.89522094,-3.421872,5.4364314,-1.4938645
0x070475,-1.622251,-2.1041324,7.1691313,-2.230787,-2.1481905,-0.14880916
0x1aa89f,-1.8268893,-3.3170586,5.02148,-2.3791595,-0.42897257,1.4831705
0x525c98,8.089442,-2.2802815,-0.8835382,-0.8900604,-0.9464955,-2.4984643
0x285db2,8.510445,-2.333047,-0.69292295,-0.67478776,-1.6168501,-2.001698
0x036a80,-1.2623141,-2.8746915,2.1444857,0.28521112,0.64491063,0.072076395
0x164d88,-0.5214122,-3.9892275,5.780694,-1.939527,-1.0037979,0.6889767
0xb514d8,-1.4782352,-2.9578776,6.72036,-2.0073028,-0.9804872,-1.1855367
0xd8284b,7.324959,-2.8320298,-0.60769176,-0.34819248,-1.1758394,-2.6442778
0xffc6a8,-0.6355605,-2.6301746,7.0935416,-2.6082766,-1.6802082,-0.7667892
0xc192e8,-1.918302,-2.5479567,6.211577,-3.4269996,-1.3979093,1.8878963
0xf9db7e,8.433608,-2.412619,-0.6247574,-0.9238078,-1.5179747,-1.7930372
0x9fccc6,7.287163,-3.5258186,-0.4004297,-0.090538256,-1.0384268,-2.6827686
0x01191b,8.462118,-1.9559228,-0.723143,-1.1649292,-1.3668056,-1.6579934
0xf1422c,7.5599694,-2.585841,-0.358806,-2.0021217,-0.827377,-1.4394028
0x60a37d,-0.46246466,-1.2201042,-1.4041239,7.004663,-1.7397262,-1.9216906
0x51c276,-0.4194536,-2.5852368,7.0122685,-3.4740052,-1.850467,0.26313114
0x2ff8fc,7.8830194,-2.776536,0.036679503,-1.6482049,-1.0907592,-1.8342086
0x4be3b1,-1.1089896,-3.2245185,6.4017663,-2.5005264,-0.82540685,0.004868552
0x8a2351,-0.3441961,-1.5683929,5.48969,-4.3239317,-1.6520703,2.8728275
0x5fd884,8.30917,-2.9367394,-0.6334888,-0.5480778,-1.2583454,-2.2911627
0xbaf962,7.703821,-2.5244265,0.5063963,-1.8663404,-1.5136517,-1.688793
0x78ac66,0.410476,-1.9182539,1.927686,-1.0089679,1.5445114,-1.6693522
0x95c3a8,8.066388,-2.6401238,-1.0804987,-0.62693334,-0.5138903,-2.1492343
0xd029e5,5.5698047,-2.8512225,0.2967976,-2.493994,0.04748733,-1.0944929
0x723a67,7.8613677,-2.8043475,-0.6074071,-0.54890406,-1.4936452,-2.1158614
0x92f74c,7.784555,-3.1336148,-0.6510605,-0.38685358,-0.5880455,-2.53556
0xf9e440,7.0576177,-3.5673444,-0.3394705,-0.0010740655,-0.69529116,-2.3235414
0x29ab57,8.401281,-1.8627052,-0.95445347,-0.99994284,-0.9416203,-2.0370862
0x1f3612,-3.3741446,-1.9060425,5.9525576,-1.1703093,-1.0372747,-0.3669623
0xbb4daf,8.440112,-2.166172,-0.9846258,-0.5640584,-1.4228854,-2.208995
0xd4b0ca,7.748475,-3.0768006,-0.6931668,-0.3495696,-1.1687623,-2.2540786
0xf9dedd,-1.6119349,-2.079483,7.2414393,-2.09364,-2.106072,-0.85078585
0xee2ffa,-1.1161286,-2.008778,1.165631,5.9110613,-2.8994124,-1.2674354
0x5edafe,-1.0339175,-3.3833451,5.453137,-3.1226263,0.29501438,0.15444146
0x822d0e,7.781985,-3.2823892,-0.82994425,0.15563934,-0.7488669,-2.822154
0xc789d1,-1.3304964,-3.6266248,5.5913467,-3.1335137,-0.63006324,1.6683049
0xc3e169,8.156026,-3.0185277,-0.41967818,-0.7009971,-1.1579117,-2.229574
0x5bac39,-2.9740677,-3.2563488,3.793374,0.35465428,-0.26174986,-0.4183406
0x249a8c,6.292307,-3.542424,-0.22006172,2.1859336,-1.5894488,-2.7989748
0x9c0ae4,6.930632,-1.7293593,-0.8654942,0.6481474,-2.1269884,-2.6410806
0x5ddfbc,8.306033,-1.8798392,-0.89359623,-0.57223195,-1.2526962,-2.3409598
0x5f7939,7.8916945,-2.5720942,-1.3111446,-0.04240532,-1.2009972,-2.1692207
0x7eb7ca,8.314663,-2.008336,-0.6356401,-1.0707635,-1.295613,-1.8675947
0xec8620,-1.6734822,-3.2215743,4.7161684,-2.7831328,0.47332132,1.357313
0x7620a0,-2.0407562,-2.5882964,2.930932,2.926773,-0.9097495,-1.7518917
0xcbd2a7,2.5770428,-2.6321452,3.4309664,-2.6909804,-1.5895629,1.5045316
0xd86100,-1.1872025,-2.4312778,3.2198741,-2.3904266,1.2185552,1.2891014
0x9fc1e7,-0.49382135,-1.2452161,-1.5432018,7.145174,-1.9835889,-1.7327586
0x952b42,7.61603,-2.8115675,-0.9261278,1.0132043,-1.7536322,-2.695879
0x985d85,-1.6539266,-1.8094082,-0.93930644,-1.4728162,6.3456364,-1.6036448
0x956fe7,-1.0943432,-1.7746186,0.44022888,6.3841057,-2.7925947,-1.1251323
0x0e3619,7.449872,-3.152794,-1.1649512,-0.06472523,-0.8135936,-2.1751282
0x319981,3.2864676,-2.236816,2.6875424,-0.6857258,-1.4361176,-2.6441267
0x68401b,8.307196,-2.2373233,-0.1962093,-1.5303855,-1.2655587,-2.1685314
0xcdfd2f,1.7097477,-2.4266987,-1.2692312,6.825199,-2.3958209,-1.5995687
0x9b2246,-1.2621683,-0.99508697,7.1246943,-2.975184,-2.3266773,-0.79012644
0xeaa4ae,0.9153608,-3.2096024,-0.38023216,5.9664855,-1.2579033,-3.059714
0x13249e,-2.2908485,6.8004146,-0.6725706,-0.8464986,-0.8652307,-2.2212212
0xa77fc1,7.1333275,-2.6078784,-0.7731583,-0.43253294,-1.2285073,-2.8005164
0xf3dfe6,5.738747,-0.9075386,-1.6451126,-1.9589474,1.8420581,-2.295926
0xce8cd1,1.0236475,4.7213645,0.1932912,-3.3802636,-3.121466,1.8899828
0x421848,8.153603,-2.4010587,-0.7876334,-0.27598536,-1.3440852,-2.4047434
0x9bb6c7,-1.6280924,7.6235113,-0.6296015,-1.7592424,-1.5230558,-1.8078692
0x9dff0b,-1.4808959,7.298256,-1.2576587,-1.471247,-0.99878263,-1.7369184
0x3c04e8,-0.5906156,-3.2646344,6.686642,-2.2282054,-1.2113807,-1.094185
0x6e55a3,-0.549134,-2.6069276,3.1528416,-1.5319787,-0.59909713,0.6886775
0x894da3,7.9005895,-2.648207,-0.60186607,-1.3193659,-1.0291532,-1.4206235
